Year,Artist,Average Rating
2005,the boy least likely to,8.5
2005,super furry animals,8.3
2005,sonic youth,8.5
2005,quasimoto,7.75
2005,orthrelm,8.5
2005,naked city,8.5
2005,jens lekman,8.5
2005,jamie lidell,8.5
2005,iron & wine,8.5
2005,ghost,8.5
2005,flamin' groovies,8.5
2005,"dj target, riko",8.5
2005,"calexico, iron & wine",8.5
2005,bob drake,8.5
2005,beanie sigel,8.5
2005,archer prewitt,8.5
2005,swervedriver,8.4
2005,sam prekop,8.4
2005,risn murphy,8.4
2005,pinetop seven,8.4
2005,morgan geist,8.4
2005,mike ladd,7.8
2005,maximo park,8.4
2005,manic street preachers,8.4
2005,kano,8.4
2005,isole,8.4
2005,holopaw,8.4
2005,galaxie 500,8.4
2005,dominik eulberg,8.4
2005,devendra banhart,8.4
2005,david banner,8.4
2005,broken social scene,8.4
2005,"bonnie ""prince"" billy and matt sweeney",8.4
2005,"animal collective, vashti bunyan",8.4
2005,alog,8.4
2005,a gun called tension,8.4
2005,wilco,8.3
2005,the lucksmiths,8.3
2005,the kills,8.3
2005,the joggers,8.3
2005,the game,8.3
2005,the drones,8.3
2005,the decemberists,8.3
2005,suicide,8.3
2005,six organs of admittance,8.3
2005,shining,8.3
2005,new order,8.1
2005,ladytron,8.3
2005,koenji-hyakkei,8.3
2005,josh ritter,8.3
2005,john vanderslice,8.3
2005,hosono & yokoo,8.3
2005,franz ferdinand,8.3
2005,dlek,8.3
2005,david last,8.3
2005,cristian vogel,8.3
2005,cloud cult,8.3
2005,cage,8.3
2005,at the drive-in,8.3
2005,andrew bird,8.3
2005,yo la tengo,8.2
2005,unrest,8.2
2005,the kallikak family,8.2
2005,the dirtbombs,8.2
2005,soulwax,8.2
2005,robyn,8.2
2005,ricardo villalobos,8.2
2005,polysics,8.2
2005,patrick wolf,8.2
2005,optimo,8.6
2005,okkervil river,8.35
2005,mu,8.2
2005,mission of burma,8.2
2005,men's recovery project,8.2
2005,major stars,8.2
2005,m. ward,8.2
2005,lcd soundsystem,8.2
2005,kirsty maccoll,8.2
2005,keren ann,8.2
2005,justus khncke,8.2
2005,john fahey,8.2
2005,jason forrest,7.85
2005,emmanuel jal,8.2
2005,dirty projectors,8.2
2005,clor,8.2
2005,augie march,8.2
2005,three 6 mafia,8.1
2005,the rosebuds,7.55
2005,the juan maclean,8.1
2005,the deadly snakes,8.1
2005,test icicles,8.1
2005,t.o.k.,8.1
2005,ryksopp,8.1
2005,run-d.m.c.,8.1
2005,richard hawley,8.1
2005,resplendent,8.1
2005,madlib,8.1
2005,jackie-o motherfucker,8.1
2005,hem,8.1
2005,hank,8.1
2005,enduser,8.1
2005,dean roberts,8.1
2005,blood on the wall,8.1
2005,black dice,8.1
2005,13 & god,8.1
2005,yob,8.0
2005,wooden wand,8.0
2005,ttc,8.0
2005,thunderbirds are now!,8.0
2005,the rub,8.0
2005,the evens,8.0
2005,"the angels of light, akron/family",8.0
2005,sybris,8.0
2005,steve wynn,8.0
2005,sage francis,8.0
2005,out hud,8.0
2005,no-neck blues band,8.0
2005,mouse on mars,8.0
2005,mogwai,8.0
2005,mazarin,8.0
2005,madvillain,8.0
2005,lau nau,8.0
2005,john lennon,8.0
2005,jan jelinek,8.0
2005,jack rose,8.0
2005,isaac hayes,8.0
2005,hot chip,8.0
2005,greg weeks,8.0
2005,eric malmberg,8.0
2005,ennio morricone,8.0
2005,eazy-e,8.0
2005,doveman,8.0
2005,dj koze,8.0
2005,dead meadow,8.0
2005,damon & naomi,8.0
2005,converge,8.0
2005,colleen,8.0
2005,charalambides,8.0
2005,bloc party,8.45
2005,black sunday,8.0
2005,baby huey,8.0
2005,audion,8.0
2005,arab strap,8.0
2005,amadou & mariam,8.0
2005,akron/family,8.0
2005,adult.,7.0
2005,wha-ha-ha,7.9
2005,the national,7.9
2005,the free design,7.9
2005,the anomoanon,7.9
2005,superpitcher,7.9
2005,spoon,7.9
2005,sloan,7.9
2005,silver jews,7.9
2005,rod lee,7.9
2005,paul wall,7.9
2005,part chimp,7.9
2005,ocean,7.9
2005,menomena,7.9
2005,matt valentine and erika elder,7.9
2005,marianne faithfull,7.9
2005,make a rising,7.9
2005,magneta lane,7.9
2005,lou barlow,7.9
2005,laura veirs,7.9
2005,konono n1,7.9
2005,junior senior,7.9
2005,jesu,7.9
2005,jennifer gentle,7.9
2005,iggy pop,7.9
2005,head of femur,7.9
2005,gary higgins,7.9
2005,fursaxa,7.9
2005,femi kuti,7.9
2005,eluvium,7.9
2005,dabrye,7.9
2005,busdriver,7.9
2005,afrirampo,7.9
2005,aesop rock,7.9
2005,why?,7.2
2005,we versus the shark,7.8
2005,vibracathedral orchestra,7.8
2005,tujiko noriko,7.8
2005,the zutons,7.8
2005,the society of rockets,7.8
2005,the russian futurists,7.8
2005,the robot ate me,7.8
2005,the field mice,7.8
2005,the fall,8.9
2005,the czars,7.8
2005,sigur rs,7.8
2005,sightings,7.8
2005,saint etienne,7.8
2005,rogue wave,7.8
2005,richie hawtin,7.8
2005,reigning sound,7.8
2005,rachid taha,7.8
2005,paul duncan,7.8
2005,page france,7.8
2005,paavoharju,7.8
2005,oxford collapse,7.8
2005,om,7.8
2005,nomo,7.8
2005,nick cave & the bad seeds,7.8
2005,nick castro and the poison tree,7.8
2005,nat baldwin,7.8
2005,morrissey,7.8
2005,montag,7.8
2005,martha wainwright,7.8
2005,markus guentner,7.8
2005,marissa nadler,7.8
2005,mahogany,7.8
2005,love as laughter,7.8
2005,lil' kim,7.8
2005,kiss me deadly,7.8
2005,kelley polar,7.8
2005,keiji haino,7.8
2005,josephine foster,7.8
2005,jeff hanson,7.8
2005,jane,7.8
2005,jackson and his computerband,7.8
2005,hollertronix,7.8
2005,gruff rhys,7.8
2005,great lake swimmers,7.8
2005,gospel,7.8
2005,gogol bordello,7.8
2005,friends of dean martinez,7.8
2005,fiona apple,7.8
2005,"fennesz, sakamoto",7.8
2005,eric b. & rakim,7.8
2005,drive-by truckers,7.8
2005,doves,7.8
2005,double leopards,7.8
2005,deus,7.8
2005,desmond dekker,7.8
2005,datarock,7.8
2005,danger doom,7.8
2005,daikaiju,7.8
2005,cadence weapon,7.8
2005,buckshot,7.8
2005,british sea power,7.8
2005,blanket music,7.8
2005,bell orchestre,7.8
2005,bardo pond,7.8
2005,as mercenrias,7.8
2005,apollo sunshine,7.8
2005,yamataka eye and john zorn,7.7
2005,xiu xiu,7.8
2005,william basinski,7.7
2005,white rock,7.7
2005,the chris stamey experience,7.7
2005,the capitol years,7.7
2005,the angels of light,7.7
2005,tangiers,7.7
2005,susumu yokota,7.7
2005,stromba,7.7
2005,shearwater,7.7
2005,ryan adams & the cardinals,7.45
2005,richard thompson,7.65
2005,r.l. burnside,7.7
2005,outrageous cherry,7.7
2005,on fillmore,7.7
2005,old time relijun,7.7
2005,okay,7.7
2005,neon blonde,7.7
2005,luke haines,7.7
2005,lowlights,7.7
2005,kingsbury manx,7.7
2005,khanate,7.7
2005,kathleen edwards,7.7
2005,june carter cash,7.7
2005,jeezy,7.7
2005,jana hunter,7.7
2005,jaga jazzist,7.7
2005,hrvatski,7.7
2005,hair police,7.65
2005,four volts,7.7
2005,fifths of seven,7.7
2005,felt,7.7
2005,enon,7.7
2005,emperor x,7.7
2005,electric light orchestra,7.7
2005,early man,5.8
2005,dipset,7.7
2005,dengue fever,7.7
2005,deadbeat,7.7
2005,david bowie,7.7
2005,damian marley,7.7
2005,chris cutler,7.7
2005,chok rock,7.7
2005,castanets,7.7
2005,bunky,7.7
2005,brian mcbride,7.7
2005,boris,7.7
2005,bear vs. shark,7.7
2005,bakonour,7.7
2005,babyshambles,7.7
2005,asmus tietchens,7.7
2005,apostle of hustle,7.7
2005,acid house kings,7.7
2005,ween,7.6
2005,tom vek,7.6
2005,thievery corporation,7.6
2005,the oranges band,7.6
2005,the occasion,7.6
2005,the magic numbers,7.6
2005,the flaming lips,7.6
2005,the bats,7.6
2005,the album leaf,7.6
2005,spires that in the sunset rise,7.6
2005,queens of the stone age,7.55
2005,piano magic,7.4
2005,phosphorescent,7.6
2005,nathan michel,7.6
2005,my morning jacket,7.6
2005,mikkel metal,7.6
2005,micah p. hinson,7.6
2005,medications,7.6
2005,m.a.n.d.y.,7.6
2005,laura cantrell,7.6
2005,l'altra,7.6
2005,kepler,7.6
2005,kammerflimmer kollektief,7.6
2005,islaja,7.6
2005,greater california,7.6
2005,foreign born,7.6
2005,field music,7.6
2005,ferenc,7.6
2005,edie sedgwick,7.6
2005,delia gonzalez and gavin russom,7.6
2005,dead can dance,7.6
2005,constantines,7.6
2005,bohren & der club of gore,7.6
2005,boards of canada,7.6
2005,amerie,7.6
2005,amandine,7.6
2005,ying yang twins,7.5
2005,violent femmes,7.5
2005,vic chesnutt,7.5
2005,venetian snares,6.3
2005,tim sweeney,7.5
2005,the zincs,7.5
2005,the starvations,7.5
2005,the prayers and tears of arthur digby sellers,7.5
2005,the plot to blow up the eiffel tower,7.5
2005,the narrator,7.5
2005,the glimmers,7.5
2005,the detroit cobras,7.5
2005,the damned,7.5
2005,the cure,7.5
2005,sunburned hand of the man,7.5
2005,sons and daughters,7.5
2005,slim thug,7.5
2005,shooting at unarmed men,7.5
2005,richard youngs,7.5
2005,prefuse 73,7.15
2005,picastro,7.5
2005,phonophani,7.5
2005,oranger,7.5
2005,norfolk & western,7.5
2005,negativland,7.35
2005,modey lemon,7.5
2005,meredith bragg and the terminals,7.5
2005,mayday,7.5
2005,mathematics,7.5
2005,mark stewart,7.5
2005,mahjongg,7.5
2005,luke vibert,7.5
2005,lucero,7.5
2005,john zorn,7.5
2005,"jim orourke, white out, william winant",7.5
2005,jhann jhannsson,7.5
2005,iron maiden,7.5
2005,icky boyfriends,7.5
2005,drowsy,7.5
2005,despistado,7.5
2005,de novo dahl,7.5
2005,crain,7.5
2005,capillary action,7.5
2005,broadcast,7.5
2005,brakes,7.5
2005,boom bip,7.5
2005,bola,7.5
2005,beastie boys,7.5
2005,bearsuit,7.5
2005,auburn lull,7.5
2005,antony and the johnsons,8.05
2005,annie,7.5
2005,wolf eyes,7.4
2005,we are wolves,7.4
2005,various artists,7.33
2005,thuja,7.4
2005,thomas fehlmann,7.4
2005,the skygreen leopards,7.6
2005,the life and times,7.4
2005,the gris gris,7.4
2005,the duke spirit,7.4
2005,the double,7.4
2005,the dead science,7.4
2005,the coctails,7.4
2005,teenage fanclub,7.4
2005,tara jane o'neil,7.4
2005,seu jorge,7.4
2005,richard buckner & jon langford,7.4
2005,r. kelly,7.4
2005,prurient,7.4
2005,pedestrian,7.4
2005,p:ano,7.4
2005,oneida,7.4
2005,michael mayer,7.4
2005,jonathan kane,7.4
2005,jeff parker,7.4
2005,jan dukes de grey,7.4
2005,ilkae,7.4
2005,heavy trash,7.4
2005,gustav,7.4
2005,grizzly bear,7.55
2005,get him eat him,7.4
2005,gasp,7.4
2005,four tet,7.4
2005,flotation toy warning,7.4
2005,cass mccombs,7.4
2005,bob mould,7.4
2005,blackalicious,7.4
2005,beequeen,7.4
2005,badgerlore,7.4
2005,autechre,7.4
2005,aimee mann,7.4
2005,10 in the swear jar,7.4
2005,you say party,7.3
2005,yellow swans,7.3
2005,wooden wand and the vanishing voice,7.3
2005,weird war,7.3
2005,the spinto band,7.3
2005,the ponys,7.55
2005,the planet the,7.3
2005,the orb,7.3
2005,the octopus project,7.3
2005,the mary timony band,7.3
2005,the concretes,7.3
2005,the body lovers/the body haters,7.3
2005,the '89 cubs,7.3
2005,tarentel,7.3
2005,swords,7.3
2005,subtitle,7.3
2005,songs of green pheasant,7.3
2005,puerto muerto,7.3
2005,parlour,7.3
2005,pajo,7.3
2005,nicolai dunger,7.3
2005,minus story,7.1
2005,lucinda williams,7.3
2005,lightning bolt,7.3
2005,jim and jennie and the pinetops,7.3
2005,jason anderson,7.3
2005,high on fire,7.3
2005,hard-fi,7.3
2005,goblin cock,7.3
2005,ghost of monkshood,7.3
2005,fischerspooner,7.3
2005,felipe + forte,7.3
2005,embrace,7.3
2005,electrelane,7.3
2005,damien jurado,7.3
2005,coachwhips,7.3
2005,chatham county line,7.3
2005,cerberus shoal,7.3
2005,carlos giffoni,7.3
2005,brazilian girls,7.3
2005,bellini,7.3
2005,august born,7.3
2005,acid mothers temple,7.3
2005,a hawk and a hacksaw,7.3
2005,50footwave,7.3
2005,they might be giants,7.2
2005,the primary 5,7.2
2005,the mountain goats,7.2
2005,the beta band,7.2
2005,th' legendary shack-shakers,7.2
2005,supergrass,7.2
2005,starflyer 59,7.2
2005,spoonie gee,7.2
2005,snow patrol,7.4
2005,smegma,7.2
2005,single frame,7.2
2005,ruff sqwad,7.2
2005,platinum pied pipers,7.2
2005,nudge,7.2
2005,master musicians of bukkake,7.2
2005,lords,7.2
2005,liz janes,7.2
2005,lichens,7.2
2005,laurent garnier,7.2
2005,ivan smagghe,7.2
2005,hanne hukkelberg,7.2
2005,freakwater,7.2
2005,fannypack,7.2
2005,explosions in the sky,7.55
2005,engineers,7.2
2005,emmylou harris,7.2
2005,dj clever,7.2
2005,devin davis,7.2
2005,destiny's child,7.2
2005,des ark,7.2
2005,death vessel,7.2
2005,darren hanlon,7.2
2005,climax golden twins,7.2
2005,christina carter,7.2
2005,chariots,7.2
2005,brendan benson,7.2
2005,bottom of the hudson,7.2
2005,apparat,7.2
2005,amon tobin,7.2
2005,alina simone,7.2
2005,aarktica,7.2
2005,thee silver mt. zion memorial orchestra & tra-la-la band,7.1
2005,the usa is a monster,7.1
2005,the red chord,7.1
2005,the punks,7.1
2005,the exposures,7.1
2005,system of a down,7.1
2005,stereolab,7.55
2005,scritti politti,7.1
2005,nobody,7.1
2005,mugison,7.1
2005,more dogs,7.1
2005,minus the bear,7.1
2005,meat beat manifesto,7.1
2005,langtry,7.1
2005,landing,7.1
2005,l. pierre,7.1
2005,jay bennett,7.1
2005,hezekiah,7.1
2005,heikki,7.1
2005,gravenhurst,7.1
2005,gena rowlands band,7.1
2005,excepter,7.65
2005,et sans,7.1
2005,drop the lime,7.1
2005,denison witmer,7.1
2005,daedelus,7.1
2005,cobra verde,7.1
2005,chad vangaalen,7.1
2005,bonnie prince billy,7.1
2005,agoraphobic nosebleed,7.1
2005,xxl,7.0
2005,willy mason,7.0
2005,william parker,7.0
2005,tosca,7.0
2005,the tears,7.0
2005,the merediths,7.0
2005,the mae shi,7.0
2005,the jim yoshii pile-up,7.0
2005,the go-betweens,7.0
2005,the chemical brothers,7.0
2005,the books,7.0
2005,the black dahlia murder,7.0
2005,the 101'ers,7.0
2005,slowdive,7.0
2005,skeletons and the girl-faced boys,7.0
2005,shugo tokumaru,7.0
2005,shrimp boat,7.0
2005,readymade,7.0
2005,pink mountaintops,7.0
2005,petra haden,7.0
2005,pelican,7.0
2005,old 97's,7.0
2005,odd nosdam,7.0
2005,nouvelle vague,7.0
2005,ninja high school,7.0
2005,neva dinova,7.0
2005,nagisa ni te,7.0
2005,mike jones,7.0
2005,metal fingers,7.0
2005,lali puna,7.0
2005,jos gonzlez,7.0
2005,hot snakes,7.0
2005,headphones,7.0
2005,hail social,7.0
2005,goldfrapp,7.0
2005,gilles peterson,7.0
2005,ffa coffi pawb,7.0
2005,ellen allien,7.0
2005,"devendra banhart, jana hunter",7.0
2005,derek bailey,7.5
2005,depeche mode,7.0
2005,dead kennedys,7.0
2005,clipse,7.0
2005,chin up chin up,7.3
2005,chamillionaire,7.0
2005,cephalic carnage,7.0
2005,broken spindles,7.0
2005,bright eyes,7.85
2005,blitzen trapper,7.0
2005,black rebel motorcycle club,7.0
2005,black lipstick,7.0
2005,bjrk,7.0
2005,amiina,7.0
2005,alec deruggiero,7.0
2005,a-frames,7.0
2005,50 cent,7.0
2005,31knots,7.0
2005,wayne b,6.9
2005,vanishing kids,6.9
2005,the wedding present,6.9
2005,the roots,6.9
2005,the real tuesday weld,6.9
2005,the impossible shapes,6.9
2005,the howling hex,6.85
2005,stellastarr*,6.9
2005,sole,6.9
2005,richard swift,6.9
2005,portastatic,6.9
2005,paul westerberg,6.9
2005,oxes,6.9
2005,no wait wait,6.9
2005,mia doi todd,6.9
2005,matias aguayo,6.9
2005,marjorie fair,6.9
2005,mando diao,6.9
2005,juelz santana,6.9
2005,john digweed,6.9
2005,harvey danger,6.9
2005,hackensaw boys,6.9
2005,gorillaz,6.9
2005,githead,7.3
2005,get hustle,6.9
2005,gang gang dance,7.75
2005,f.s. blumm,6.9
2005,exile,6.9
2005,eminem,6.9
2005,collapsar,6.9
2005,buzzcocks,6.9
2005,bun b,6.9
2005,apes,6.9
2005,young gunz,6.8
2005,yann tiersen & shannon wright,6.8
2005,windsor for the derby,6.8
2005,tullycraft,6.8
2005,troubled hubble,6.8
2005,the raveonettes,6.8
2005,the posies,6.8
2005,the most serene republic,6.8
2005,the like,6.8
2005,the libertines,6.8
2005,the greenhornes,6.8
2005,the bevis frond,6.8
2005,son volt,6.75
2005,sinad o'connor,6.8
2005,scout niblett,6.8
2005,scorch trio,6.8
2005,ryan adams,6.8
2005,pete rock,6.8
2005,orenda fink,6.8
2005,nirvana,6.8
2005,new buffalo,6.8
2005,mount eerie,5.9
2005,missy elliott,6.8
2005,milemarker,6.8
2005,metalux,6.8
2005,merzbow,6.8
2005,malcolm middleton,6.8
2005,karate,6.8
2005,john wilkes booze,6.8
2005,hella,7.3
2005,giant drag,6.8
2005,french toast,6.8
2005,foo fighters,6.8
2005,fog,6.8
2005,diplo,7.15
2005,destroyer,6.8
2005,decibully,6.8
2005,dawn smithson,6.8
2005,calla,6.8
2005,buck 65,6.9
2005,black mountain,7.55
2005,audioslave,6.8
2005,ash,6.8
2005,arcade fire,6.8
2005,aqueduct,6.8
2005,american analog set,6.8
2005,absentee,6.8
2005,we are scientists,6.7
2005,tussle,6.7
2005,the old haunts,6.7
2005,shipping news,6.7
2005,rapper big pooh,6.7
2005,odawas,6.7
2005,monade,6.7
2005,magnolia electric co.,6.27
2005,m.e.d.,6.7
2005,kaiser chiefs,6.7
2005,joy zipper,7.1
2005,guapo,6.7
2005,emanon,6.7
2005,echo and the bunnymen,6.7
2005,doris henson,6.7
2005,dirty three,6.7
2005,clem snide,6.7
2005,celebration,6.7
2005,applied communications,6.7
2005,waco brothers,6.6
2005,tren brothers,6.6
2005,the organ,6.6
2005,the mendoza line,6.6
2005,the dudley coroporation,6.6
2005,the cramps,6.6
2005,the cloud room,6.6
2005,radar bros.,6.6
2005,josh rouse,6.6
2005,final fantasy,6.6
2005,doleful lions,6.6
2005,colin meloy,6.6
2005,blockhead,6.6
2005,amusement parks on fire,6.6
2005,alaska!,6.6
2005,22-20s,6.6
2005,zzzz,6.5
2005,xbxrx,6.5
2005,turin brakes,6.5
2005,the penetrators,6.5
2005,the late b.p. helium,6.5
2005,the darkness,6.5
2005,terrestrial tones,6.1
2005,stunt rock,6.5
2005,populous,6.5
2005,pit er pat,6.5
2005,phoenix,6.5
2005,nine inch nails,6.5
2005,my way my love,6.5
2005,m83,7.2
2005,lemon jelly,6.5
2005,lady sovereign,6.5
2005,j-live,6.5
2005,ivy,6.5
2005,eels,6.5
2005,duran duran duran,6.5
2005,death cab for cutie,6.5
2005,david dondero,6.5
2005,crooked fingers,6.5
2005,coughs,6.5
2005,vetiver,6.4
2005,tony conrad,6.4
2005,t. raumschmiere,6.4
2005,stereo total,6.4
2005,roots manuva,6.4
2005,of montreal,6.4
2005,nada surf,6.4
2005,mice parade,6.4
2005,koufax,6.4
2005,kate bush,6.4
2005,imogen heap,6.4
2005,ida,6.4
2005,"grandmaster flash, grandmaster flash & the furious five",6.4
2005,from monument to masses,6.4
2005,dj kaos,6.4
2005,dead machines,6.4
2005,dance disaster movement,6.4
2005,billy corgan,6.4
2005,the rakes,6.3
2005,the clientele,7.45
2005,goon moon,6.3
2005,fruit bats,6.3
2005,emiliana torrini,6.3
2005,elektro4,6.3
2005,early day miners,6.3
2005,dungen,7.17
2005,dressy bessy,6.3
2005,do or die,6.3
2005,cursive,6.3
2005,"cul de sac, damo suzuki",6.3
2005,craig wedren,6.3
2005,annie hayden,6.3
2005,robert pollard,3.1
2005,ric ocasek,6.2
2005,plane,6.2
2005,minotaur shock,6.2
2005,maria taylor,6.2
2005,madonna,6.2
2005,leaves,6.2
2005,isis,6.2
2005,idlewild,6.2
2005,esmerine,6.2
2005,elbow,6.2
2005,dinosaur jr.,6.2
2005,circulus,6.2
2005,christopher o'riley,6.2
2005,beck,6.4
2005,tralala,6.1
2005,the white stripes,6.7
2005,team sleep,6.1
2005,solvent,6.1
2005,matthew herbert,6.1
2005,ian brown,6.1
2005,hal,6.1
2005,growing,6.1
2005,dios (malos),6.1
2005,brian eno,6.95
2005,a certain ratio,6.1
2005,white mice,6.0
2005,the curtains,6.0
2005,the coral,6.0
2005,the blow,6.0
2005,the beautiful new born children,6.0
2005,south san gabriel,6.0
2005,smog,6.85
2005,robbers on high street,6.0
2005,numbers,6.0
2005,mommy and daddy,4.25
2005,mindflayer,6.0
2005,little brother,6.0
2005,liars,6.0
2005,kid606,6.0
2005,john frusciante,6.0
2005,i am kloot,5.55
2005,gang of four,7.75
2005,frank black,6.0
2005,foetus,6.0
2005,editors,6.0
2005,dj spooky,6.0
2005,blueprint,6.0
2005,airborn audio,6.0
2005,a northern chorus,6.0
2005,the sun,5.9
2005,some girls,5.9
2005,rosie thomas,5.9
2005,red sparowes,5.9
2005,public enemy,7.65
2005,kinski,5.9
2005,fountains of wayne,5.9
2005,currituck co.,5.9
2005,cex,7.1
2005,atmosphere,5.45
2005,ariel pink's haunted graffiti,5.9
2005,alarm will sound,5.9
2005,thrones,5.8
2005,the secret machines,5.8
2005,the dead 60s,5.8
2005,tarantula a.d.,5.8
2005,slow dazzle,5.8
2005,pernice brothers,6.6
2005,neil young,5.8
2005,mobius band,6.9
2005,lungfish,5.8
2005,fantmas,5.8
2005,chicks on speed,5.8
2005,ben folds five,6.7
2005,little barrie,5.7
2005,cowboy junkies,5.7
2005,caribou,7.1
2005,by the end of tonight,5.7
2005,need new body,5.6
2005,longwave,5.6
2005,grandaddy,5.6
2005,trembling blue stars,5.5
2005,sagan,5.5
2005,ocean colour scene,5.5
2005,mike doughty,5.5
2005,mercury rev,5.5
2005,low,5.5
2005,geiger,5.5
2005,adam green,5.5
2005,rev run,5.4
2005,nations by the river,5.4
2005,metal urbain,5.4
2005,liz durrett,5.4
2005,diamond nights,5.15
2005,the bravery,5.3
2005,tenement halls,5.3
2005,melvins,5.3
2005,hot hot heat,5.3
2005,big star,5.3
2005,the visible men,5.2
2005,the hospitals,5.2
2005,die monitr batss,5.2
2005,youth group,5.1
2005,the nein,5.1
2005,sunset rubdown,5.1
2005,logh,5.1
2005,electronicat,5.1
2005,colder,5.1
2005,behold...the arctopus,5.1
2005,unsane,5.0
2005,the blue van,5.0
2005,rob swift,5.0
2005,moistboyz,5.0
2005,ministry,5.0
2005,marbles,5.0
2005,juliana hatfield,5.0
2005,eastern lane,5.0
2005,supersystem,4.9
2005,kill memory crash,4.9
2005,eyeball skeleton,4.9
2005,earth,6.35
2005,daft punk,4.9
2005,coldplay,4.9
2005,caesars,4.9
2005,soundtrack of our lives,4.8
2005,say hi to your mom,4.8
2005,ol' dirty bastard,5.6
2005,nicolay,4.8
2005,make believe,5.4
2005,gene defcon,4.8
2005,criteria,4.8
2005,the lost patrol band,4.7
2005,the frames,4.7
2005,starsailor,4.7
2005,oasis,4.7
2005,her space holiday,4.7
2005,greg dulli,4.7
2005,mixel pixel,4.6
2005,stereophonics,4.5
2005,garbage,4.5
2005,electric six,4.4
2005,dr. dog,4.4
2005,the postal service,4.3
2005,scott h. biram,4.3
2005,memphis bleek,4.3
2005,interpol,4.3
2005,an angle,4.3
2005,metric,4.2
2005,c-rayz walz,4.2
2005,robbie fulks,4.1
2005,neil diamond,4.1
2005,circus devils,4.1
2005,without gravity,4.0
2005,the fiery furnaces,6.45
2005,tarwater,4.0
2005,matt pond pa,4.0
2005,burt bacharach,4.0
2005,bettie serveert,4.0
2005,battletorn,4.0
2005,...and you will know us by the trail of dead,4.0
2005,omfo,3.9
2005,armand van helden,3.9
2005,willie nelson,3.8
2005,unklesounds,3.8
2005,summer at shatter creek,3.8
2005,daniel lanois,3.8
2005,the peppermints,3.7
2005,alec empire,3.7
2005,tim fite,3.6
2005,the redwalls,3.6
2005,athlete,3.6
2005,the mars volta,2.75
2005,screaming trees,3.5
2005,pony up!,3.5
2005,joan of arc,3.5
2005,idiot pilot,3.5
